"data_version","taxon","donor_id","target_id","donor_ug","target_ug","status","status_label","state_obs","allowed_obs","is_neighbor","too_small","n_donor","n_target","W_j","T_obs","threshold_used"
"2026-09-23 12:45:30 CEST","ACH.AGG",1,1,"UG 01","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,55,55,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,1,"UG 02","UG 01","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,35,55,0.106796628976324,0.0171076975439,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,1,"UG 03","UG 01","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,47,55,0.106796628976324,0.0175865093276919,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,1,"UG 04","UG 01","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,54,55,0.106796628976324,0.0209131531405964,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,1,"UG 05","UG 01","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,79,55,0.106796628976324,0.0374148525932924,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,1,"UG 06","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,45,55,0.106796628976324,0.00542366273625523,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,1,"UG 07","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,62,55,0.106796628976324,0.0192167718990963,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,1,"UG 08","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,55,0.106796628976324,-0.000284225428096516,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,1,"UG 09","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,55,0.106796628976324,0.037721219338023,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,1,"UG 10","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,55,0.106796628976324,0.0484642508736225,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,1,"UG 11","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,55,0.106796628976324,0.0494717071462858,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",12,1,"UG 12","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,55,0.106796628976324,0.0350047301397304,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",13,1,"UG 13","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,26,55,0.106796628976324,0.0515837874112757,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",14,1,"UG 14","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,38,55,0.106796628976324,0.0407498330104151,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",15,1,"UG 15","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,22,55,0.106796628976324,0.00591481076350596,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",16,1,"UG 16","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,55,0.106796628976324,0.047698711967896,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",17,1,"UG 17","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,55,0.106796628976324,0.0520723603320474,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",18,1,"UG 18","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,55,0.106796628976324,0.0370524274722688,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",19,1,"UG 19","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,55,0.106796628976324,0.034740400380062,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",20,1,"UG 20","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,31,55,0.106796628976324,0.012234262574638,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",21,1,"UG 21","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,55,0.106796628976324,0.0245381099062563,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",22,1,"UG 22","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,14,55,0.106796628976324,0.0460359772966736,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",1,2,"UG 01","UG 02","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,55,35,0.124116138659337,-0.000211812139112186,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,2,"UG 02","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,35,35,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,2,"UG 03","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,47,35,0.124116138659337,0.0149374073405639,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,2,"UG 04","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,54,35,0.124116138659337,0.0224790587005408,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,2,"UG 05","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,79,35,0.124116138659337,0.0261876089025904,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,2,"UG 06","UG 02","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,45,35,0.124116138659337,0.00762386096170084,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,2,"UG 07","UG 02","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,62,35,0.124116138659337,-0.00103002353873041,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,2,"UG 08","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,35,0.124116138659337,-0.00655740938506229,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,2,"UG 09","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,35,35,0.124116138659337,0.008144269373413,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,2,"UG 10","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,35,0.124116138659337,0.0213211981075911,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,2,"UG 11","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,35,0.124116138659337,0.0267572322605752,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",12,2,"UG 12","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,35,0.124116138659337,0.0203373852917326,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",13,2,"UG 13","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,26,35,0.124116138659337,0.0340849279632585,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",14,2,"UG 14","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,38,35,0.124116138659337,0.0311439008044994,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",15,2,"UG 15","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,22,35,0.124116138659337,0.00559189823039574,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",16,2,"UG 16","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,35,0.124116138659337,0.0351036410509898,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",17,2,"UG 17","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,35,0.124116138659337,0.0375160155257588,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",18,2,"UG 18","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,35,0.124116138659337,0.0269475658846876,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",19,2,"UG 19","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,35,0.124116138659337,0.0261486878708153,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",20,2,"UG 20","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,31,35,0.124116138659337,0.00472689605640872,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",21,2,"UG 21","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,16,35,0.124116138659337,0.00992554116350336,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",22,2,"UG 22","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,14,35,0.124116138659337,0.0421505776142301,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",1,3,"UG 01","UG 03","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,55,47,0.112849752776178,0.0115333855278381,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,3,"UG 02","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,47,0.112849752776178,0.0262037932237223,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,3,"UG 03","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,47,47,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,3,"UG 04","UG 03","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,54,47,0.112849752776178,0.0178987576680392,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,3,"UG 05","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,79,47,0.112849752776178,0.0413487384138791,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,3,"UG 06","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,45,47,0.112849752776178,0.0258696130185679,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,3,"UG 07","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,62,47,0.112849752776178,0.0268330267909357,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,3,"UG 08","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,47,0.112849752776178,0.00652390259989205,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,3,"UG 09","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,47,0.112849752776178,0.0331623685888939,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,3,"UG 10","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,47,0.112849752776178,0.0386300698293033,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,3,"UG 11","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,47,0.112849752776178,0.0450055049184218,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",12,3,"UG 12","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,47,0.112849752776178,0.0338125973559972,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",13,3,"UG 13","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,26,47,0.112849752776178,0.0492028565238689,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",14,3,"UG 14","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,38,47,0.112849752776178,0.0382210726341199,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",15,3,"UG 15","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,22,47,0.112849752776178,0.0181909103560672,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",16,3,"UG 16","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,47,0.112849752776178,0.0451689866333104,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",17,3,"UG 17","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,47,0.112849752776178,0.0495442594325171,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",18,3,"UG 18","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,47,0.112849752776178,0.0367769518130804,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",19,3,"UG 19","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,47,0.112849752776178,0.0316001156638928,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",20,3,"UG 20","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,47,0.112849752776178,0.0171581641198873,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",21,3,"UG 21","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,47,0.112849752776178,0.0303799691134326,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",22,3,"UG 22","UG 03","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,14,47,0.112849752776178,0.0167435832532393,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",1,4,"UG 01","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,55,54,0.133568124183465,-0.00585834206654429,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,4,"UG 02","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,35,54,0.133568124183465,0.0130270731764123,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,4,"UG 03","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,47,54,0.133568124183465,-0.00281961373924772,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,4,"UG 04","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,54,54,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,4,"UG 05","UG 04","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,79,54,0.133568124183465,0.0166460851659681,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,4,"UG 06","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,45,54,0.133568124183465,0.00243550754139257,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,4,"UG 07","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,62,54,0.133568124183465,0.0175203388062626,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,4,"UG 08","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,54,0.133568124183465,-0.0104550162894897,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,4,"UG 09","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,54,0.133568124183465,0.0256349391634778,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,4,"UG 10","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,54,0.133568124183465,0.0333925494133095,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,4,"UG 11","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,54,0.133568124183465,0.0288694527092997,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",12,4,"UG 12","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,24,54,0.133568124183465,0.0149315016683957,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",13,4,"UG 13","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,26,54,0.133568124183465,0.0328263837485037,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",14,4,"UG 14","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,38,54,0.133568124183465,0.0164109962220559,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",15,4,"UG 15","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,22,54,0.133568124183465,-0.00265035618871967,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",16,4,"UG 16","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,54,0.133568124183465,0.0269788118259319,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",17,4,"UG 17","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,54,0.133568124183465,0.0349742119345498,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",18,4,"UG 18","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,54,0.133568124183465,0.0228227959963122,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",19,4,"UG 19","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,36,54,0.133568124183465,0.013585324858291,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",20,4,"UG 20","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,31,54,0.133568124183465,-0.0030115789826092,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",21,4,"UG 21","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,16,54,0.133568124183465,0.0143421673245633,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",22,4,"UG 22","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,14,54,0.133568124183465,0.00965792097266452,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",1,5,"UG 01","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,55,79,0.144293590965952,-8.21093963350727e-05,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,5,"UG 02","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,35,79,0.144293590965952,0.00601015659597515,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,5,"UG 03","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,47,79,0.144293590965952,0.0099049002241054,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,5,"UG 04","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,54,79,0.144293590965952,0.00592061838348132,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,5,"UG 05","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,79,79,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,5,"UG 06","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,45,79,0.144293590965952,0.00626525798478003,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,5,"UG 07","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,62,79,0.144293590965952,0.0106620005669792,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,5,"UG 08","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,79,0.144293590965952,-0.0097068093110419,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,5,"UG 09","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,35,79,0.144293590965952,0.0152317256292364,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,5,"UG 10","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,79,0.144293590965952,0.0260820898864829,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,5,"UG 11","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,79,0.144293590965952,0.0210405661855948,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",12,5,"UG 12","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,24,79,0.144293590965952,0.00890376076540819,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",13,5,"UG 13","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,26,79,0.144293590965952,0.0251768403057381,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",14,5,"UG 14","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,38,79,0.144293590965952,0.0148510979446914,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",15,5,"UG 15","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,22,79,0.144293590965952,0.0018734604721117,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",16,5,"UG 16","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,79,0.144293590965952,0.0226343250479639,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",17,5,"UG 17","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,79,0.144293590965952,0.0291764552777955,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",18,5,"UG 18","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,79,0.144293590965952,0.0187761747964846,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",19,5,"UG 19","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,36,79,0.144293590965952,0.0149827668788419,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",20,5,"UG 20","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,31,79,0.144293590965952,-0.00857171070825871,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",21,5,"UG 21","UG 05","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,16,79,0.144293590965952,0.0108308610916601,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",22,5,"UG 22","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,14,79,0.144293590965952,0.0220465228913502,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",1,6,"UG 01","UG 06","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,55,45,0.11502843260082,-0.00280814088824008,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",2,6,"UG 02","UG 06","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,35,45,0.11502843260082,0.0167115670202177,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",3,6,"UG 03","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,47,45,0.11502843260082,0.0236909331939263,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",4,6,"UG 04","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,54,45,0.11502843260082,0.0209751991240379,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",5,6,"UG 05","UG 06","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,79,45,0.11502843260082,0.0355304163499122,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",6,6,"UG 06","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,45,45,,,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",7,6,"UG 07","UG 06","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,62,45,0.11502843260082,0.0212617674840671,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",8,6,"UG 08","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,45,0.11502843260082,-0.00236677855740486,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",9,6,"UG 09","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,45,0.11502843260082,0.0407054523434839,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",10,6,"UG 10","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,23,45,0.11502843260082,0.0534651870689133,0.0157919338528995
"2026-09-23 12:45:30 CEST","ACH.AGG",11,6,"UG 11","UG 06","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,46,45,0.11502843260082,0.0469588151346937,0.0157919338528995
