"taxon","donor_id","target_id","donor_ug","target_ug","threshold_admix","threshold_zone","threshold_used","donor","target","W_j","T_obs","T_pred","T_ci_lower","T_ci_upper","prob_allowed","allowed_obs","allowed_boot","is_neighbor","n_donor","n_target","too_small","state_obs","state_boot","fst_sig","Nboot"
"ACH.MIL",12,4,"UG 12","UG 04",,0.0216434581514832,0.0216434581514832,"12","04",0.141533167257194,0.0175445536495615,0.0157285178272324,-0.00503561185875454,0.0493581321572939,0.69,TRUE,TRUE,FALSE,8,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",13,4,"UG 13","UG 04",,0.0216434581514832,0.0216434581514832,"13","04",0.141533167257194,0.0654782346827419,0.0628456391066342,0.0351411380744246,0.122623817863367,0,FALSE,FALSE,FALSE,9,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",14,4,"UG 14","UG 04",,0.0216434581514832,0.0216434581514832,"14","04",0.141533167257194,0.0488075517710044,0.0492668856574614,0.0294025826659771,0.0705936779025122,0,FALSE,FALSE,FALSE,16,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",15,4,"UG 15","UG 04",,0.0216434581514832,0.0216434581514832,"15","04",0.141533167257194,0.00918330936990358,0.00916972458440862,-0.00445271799884105,0.0270425244336025,0.91,TRUE,TRUE,FALSE,17,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",16,4,"UG 16","UG 04",,0.0216434581514832,0.0216434581514832,"16","04",0.141533167257194,0.0391519235884354,0.0372414829091477,0.00184816663652393,0.0640265851553594,0.18,FALSE,FALSE,FALSE,2,34,TRUE,"not_considered","not_considered",,100
"ACH.MIL",17,4,"UG 17","UG 04",,0.0216434581514832,0.0216434581514832,"17","04",0.141533167257194,0.0394228941619073,0.0381260512305544,0.00947117581213609,0.0935265624781013,0.11,FALSE,FALSE,FALSE,11,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",18,4,"UG 18","UG 04",,0.0216434581514832,0.0216434581514832,"18","04",0.141533167257194,0.0355451012206464,0.0343159806671774,0.0129181519770259,0.0644288448799937,0.12,FALSE,FALSE,FALSE,16,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",19,4,"UG 19","UG 04",,0.0216434581514832,0.0216434581514832,"19","04",0.141533167257194,0.030053354365107,0.028688822886626,0.0154894387816145,0.0470034979029373,0.13,FALSE,FALSE,FALSE,30,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",20,4,"UG 20","UG 04",,0.0216434581514832,0.0216434581514832,"20","04",0.141533167257194,0.00351207836476425,0.00343257912777725,-0.011637669720407,0.0192728457302165,0.99,TRUE,TRUE,TRUE,23,34,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",21,4,"UG 21","UG 04",,0.0216434581514832,0.0216434581514832,"21","04",0.141533167257194,0.0242802177130902,0.0249508761293883,0.00485266563291514,0.0588328752638395,0.39,FALSE,FALSE,FALSE,10,34,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",22,4,"UG 22","UG 04",,0.0216434581514832,0.0216434581514832,"22","04",0.141533167257194,0.0407874351506175,0.0391866770285797,0.00354433548051658,0.092994448872529,0.28,FALSE,FALSE,TRUE,6,34,FALSE,"not_allowed","not_allowed",TRUE,100
"ACH.MIL",1,5,"UG 01","UG 05",,0.0216434581514832,0.0216434581514832,"01","05",0.14808019707969,0.00171058551328268,0.000426217048922775,-0.0231479662187732,0.0246242818229014,0.95,TRUE,TRUE,TRUE,55,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",2,5,"UG 02","UG 05",,0.0216434581514832,0.0216434581514832,"02","05",0.14808019707969,0.00346919596083411,0.00483875089508455,-0.0215014490924913,0.03048577227911,0.87,TRUE,TRUE,FALSE,25,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",3,5,"UG 03","UG 05",,0.0216434581514832,0.0216434581514832,"03","05",0.14808019707969,0.0222031367768259,0.0212629163019772,-0.0096866511148728,0.0564218005518917,0.51,FALSE,TRUE,FALSE,44,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",4,5,"UG 04","UG 05",,0.0216434581514832,0.0216434581514832,"04","05",0.14808019707969,0.00867877701427255,0.00717852971953853,-0.0257033553667774,0.0267521426368485,0.93,TRUE,TRUE,TRUE,34,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",5,5,"UG 05","UG 05",,0.0216434581514832,0.0216434581514832,"05","05",,,,,,,,,FALSE,26,26,FALSE,"not_considered","not_considered",,100
"ACH.MIL",6,5,"UG 06","UG 05",,0.0216434581514832,0.0216434581514832,"06","05",0.14808019707969,-0.00510601551405043,-0.00716822146661888,-0.0324571041192602,0.0119724862304158,0.99,TRUE,TRUE,TRUE,42,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",7,5,"UG 07","UG 05",,0.0216434581514832,0.0216434581514832,"07","05",0.14808019707969,0.0236744543220853,0.0239227105962979,-0.0066970413500603,0.0438619686568345,0.48,FALSE,FALSE,FALSE,56,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",8,5,"UG 08","UG 05",,0.0216434581514832,0.0216434581514832,"08","05",0.14808019707969,-0.0142611913723965,-0.0142739671217048,-0.0438859919621981,0.0129562502611112,0.98,TRUE,TRUE,FALSE,17,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",9,5,"UG 09","UG 05",,0.0216434581514832,0.0216434581514832,"09","05",0.14808019707969,0.0217583840476854,0.0212677026287812,-0.0189926438507549,0.049590340161734,0.5,FALSE,TRUE,FALSE,24,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",10,5,"UG 10","UG 05",,0.0216434581514832,0.0216434581514832,"10","05",0.14808019707969,0.0339990902918541,0.0359613460553814,0.0123370070526675,0.0665154930778704,0.23,FALSE,FALSE,FALSE,20,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",11,5,"UG 11","UG 05",,0.0216434581514832,0.0216434581514832,"11","05",0.14808019707969,0.0173659488814407,0.017211887381139,-0.0111260186251934,0.0445701409561579,0.62,TRUE,TRUE,FALSE,11,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",12,5,"UG 12","UG 05",,0.0216434581514832,0.0216434581514832,"12","05",0.14808019707969,0.00987764164381894,0.00584062295572693,-0.0266809666251399,0.0560569471944215,0.82,TRUE,TRUE,FALSE,8,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",13,5,"UG 13","UG 05",,0.0216434581514832,0.0216434581514832,"13","05",0.14808019707969,0.0526110960182221,0.0525459136554993,0.0122975032542574,0.115579104936276,0.1,FALSE,FALSE,FALSE,9,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",14,5,"UG 14","UG 05",,0.0216434581514832,0.0216434581514832,"14","05",0.14808019707969,0.0443254800340206,0.0395071669266982,0.00112016053063322,0.0789735440102918,0.12,FALSE,FALSE,FALSE,16,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",15,5,"UG 15","UG 05",,0.0216434581514832,0.0216434581514832,"15","05",0.14808019707969,-0.0041133505564403,-0.00650247217738842,-0.0292728726130426,0.021311982356463,0.98,TRUE,TRUE,TRUE,17,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",16,5,"UG 16","UG 05",,0.0216434581514832,0.0216434581514832,"16","05",0.14808019707969,0.0203191729085723,0.0230273650604928,-0.0205042938330313,0.0547006343127956,0.48,TRUE,FALSE,FALSE,2,26,TRUE,"not_considered","not_considered",,100
"ACH.MIL",17,5,"UG 17","UG 05",,0.0216434581514832,0.0216434581514832,"17","05",0.14808019707969,0.0317923963312052,0.0290221563085783,-0.0072172425219051,0.0919676773267418,0.38,FALSE,FALSE,FALSE,11,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",18,5,"UG 18","UG 05",,0.0216434581514832,0.0216434581514832,"18","05",0.14808019707969,0.0360705149810798,0.0341128391721836,0.00115506852006799,0.082119535363454,0.28,FALSE,FALSE,FALSE,16,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",19,5,"UG 19","UG 05",,0.0216434581514832,0.0216434581514832,"19","05",0.14808019707969,0.027065891702525,0.0272911309718031,0.000546682851576587,0.0472807516879248,0.33,FALSE,FALSE,FALSE,30,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",20,5,"UG 20","UG 05",,0.0216434581514832,0.0216434581514832,"20","05",0.14808019707969,0.00316929577572655,0.00198761568284804,-0.0232503356818465,0.0322507493608188,0.95,TRUE,TRUE,TRUE,23,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",21,5,"UG 21","UG 05",,0.0216434581514832,0.0216434581514832,"21","05",0.14808019707969,0.00698233616031435,0.00812912208060945,-0.0227193137960853,0.0468951118108663,0.76,TRUE,TRUE,TRUE,10,26,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",22,5,"UG 22","UG 05",,0.0216434581514832,0.0216434581514832,"22","05",0.14808019707969,0.0614052230725725,0.0677488784723321,0.023171270886617,0.151152687069037,0.02,FALSE,FALSE,FALSE,6,26,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",1,6,"UG 01","UG 06",,0.0216434581514832,0.0216434581514832,"01","06",0.14010197985901,0.00717938266254894,0.00646130084278372,0.00042833427498239,0.0163238861518729,1,TRUE,TRUE,TRUE,55,42,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",2,6,"UG 02","UG 06",,0.0216434581514832,0.0216434581514832,"02","06",0.14010197985901,0.00950439474093315,0.00834154022486118,-0.00131180400094576,0.02090122454078,0.99,TRUE,TRUE,TRUE,25,42,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",3,6,"UG 03","UG 06",,0.0216434581514832,0.0216434581514832,"03","06",0.14010197985901,0.0327814924782577,0.0333783324895923,0.0186443765264635,0.0485515190291621,0.04,FALSE,FALSE,FALSE,44,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",4,6,"UG 04","UG 06",,0.0216434581514832,0.0216434581514832,"04","06",0.14010197985901,0.0159623658914714,0.0142965459153568,0.00116020137009281,0.0286450403551211,0.82,TRUE,TRUE,FALSE,34,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",5,6,"UG 05","UG 06",,0.0216434581514832,0.0216434581514832,"05","06",0.14010197985901,0.00287220170662913,0.00344033404970483,-0.00857436701856524,0.0201626707098707,0.98,TRUE,TRUE,TRUE,26,42,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",6,6,"UG 06","UG 06",,0.0216434581514832,0.0216434581514832,"06","06",,,,,,,,,FALSE,42,42,FALSE,"not_considered","not_considered",,100
"ACH.MIL",7,6,"UG 07","UG 06",,0.0216434581514832,0.0216434581514832,"07","06",0.14010197985901,0.0277209644191293,0.0270740797609169,0.0147880459534049,0.0425296795783281,0.13,FALSE,FALSE,TRUE,56,42,FALSE,"not_allowed","not_allowed",TRUE,100
"ACH.MIL",8,6,"UG 08","UG 06",,0.0216434581514832,0.0216434581514832,"08","06",0.14010197985901,-0.00235687898885176,-0.00201427301410169,-0.0116129603069737,0.00808650329770603,1,TRUE,TRUE,FALSE,17,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",9,6,"UG 09","UG 06",,0.0216434581514832,0.0216434581514832,"09","06",0.14010197985901,0.0351525462858067,0.0346727443077359,0.0199553764216272,0.0456332448280273,0.05,FALSE,FALSE,FALSE,24,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",10,6,"UG 10","UG 06",,0.0216434581514832,0.0216434581514832,"10","06",0.14010197985901,0.0524112047616971,0.0513304458248476,0.0379856669901663,0.0679495681457905,0,FALSE,FALSE,FALSE,20,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",11,6,"UG 11","UG 06",,0.0216434581514832,0.0216434581514832,"11","06",0.14010197985901,0.0273572470051927,0.0282221201490673,0.00407723338299357,0.0481751559290543,0.34,FALSE,FALSE,FALSE,11,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",12,6,"UG 12","UG 06",,0.0216434581514832,0.0216434581514832,"12","06",0.14010197985901,0.0169712019126256,0.0173376600576414,-0.000853058402783293,0.0530881900511749,0.7,TRUE,TRUE,FALSE,8,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",13,6,"UG 13","UG 06",,0.0216434581514832,0.0216434581514832,"13","06",0.14010197985901,0.0591660394385239,0.0594315252450863,0.0346159823632959,0.122764870908133,0.01,FALSE,FALSE,FALSE,9,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",14,6,"UG 14","UG 06",,0.0216434581514832,0.0216434581514832,"14","06",0.14010197985901,0.0542781208735461,0.0539708552361783,0.0366015738927426,0.0712588043992559,0,FALSE,FALSE,FALSE,16,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",15,6,"UG 15","UG 06",,0.0216434581514832,0.0216434581514832,"15","06",0.14010197985901,0.00396332586287532,0.00338359248716449,-0.00680493926883394,0.0127420307863048,1,TRUE,TRUE,FALSE,17,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",16,6,"UG 16","UG 06",,0.0216434581514832,0.0216434581514832,"16","06",0.14010197985901,0.0344951603416778,0.0345084245503741,0.00513053977157122,0.062720606549297,0.25,FALSE,FALSE,FALSE,2,42,TRUE,"not_considered","not_considered",,100
"ACH.MIL",17,6,"UG 17","UG 06",,0.0216434581514832,0.0216434581514832,"17","06",0.14010197985901,0.0419824447291965,0.0453080018316069,0.018233594866646,0.1120724076507,0.04,FALSE,FALSE,FALSE,11,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",18,6,"UG 18","UG 06",,0.0216434581514832,0.0216434581514832,"18","06",0.14010197985901,0.0451974998995241,0.0440191410132736,0.0222220641139574,0.0772994991637755,0.02,FALSE,FALSE,FALSE,16,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",19,6,"UG 19","UG 06",,0.0216434581514832,0.0216434581514832,"19","06",0.14010197985901,0.039550170041379,0.038681116738034,0.027738804518415,0.0560184360687257,0.01,FALSE,FALSE,FALSE,30,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",20,6,"UG 20","UG 06",,0.0216434581514832,0.0216434581514832,"20","06",0.14010197985901,0.00609060633183819,0.00519922311800616,-0.00703178713480978,0.0192601694818273,0.98,TRUE,TRUE,FALSE,23,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",21,6,"UG 21","UG 06",,0.0216434581514832,0.0216434581514832,"21","06",0.14010197985901,0.0113983278555372,0.0120829282245434,-0.00977572258100075,0.0425943814286667,0.77,TRUE,TRUE,TRUE,10,42,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",22,6,"UG 22","UG 06",,0.0216434581514832,0.0216434581514832,"22","06",0.14010197985901,0.0725892553614555,0.0705545637195217,0.03700029551551,0.131831876840216,0.01,FALSE,FALSE,FALSE,6,42,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",1,7,"UG 01","UG 07",,0.0216434581514832,0.0216434581514832,"01","07",0.157351947320759,0.0092231371606693,0.00701973790496928,-0.00861527313441158,0.026279436997959,0.91,TRUE,TRUE,FALSE,55,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",2,7,"UG 02","UG 07",,0.0216434581514832,0.0216434581514832,"02","07",0.157351947320759,-0.0104867764030203,-0.0103395904290012,-0.0300260207985071,0.00821185203336987,1,TRUE,TRUE,TRUE,25,56,FALSE,"allowed","allowed",FALSE,100
"ACH.MIL",3,7,"UG 03","UG 07",,0.0216434581514832,0.0216434581514832,"03","07",0.157351947320759,0.0230511260206833,0.0202429485545442,0.00721775002394388,0.0435253772781461,0.55,FALSE,TRUE,FALSE,44,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",4,7,"UG 04","UG 07",,0.0216434581514832,0.0216434581514832,"04","07",0.157351947320759,0.0220371237283381,0.0231026153835106,0.000735841891270624,0.0402994058989728,0.44,FALSE,FALSE,FALSE,34,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",5,7,"UG 05","UG 07",,0.0216434581514832,0.0216434581514832,"05","07",0.157351947320759,0.0144027040810163,0.0131912339255378,-0.00419758569537906,0.0353272076949627,0.84,TRUE,TRUE,FALSE,26,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",6,7,"UG 06","UG 07",,0.0216434581514832,0.0216434581514832,"06","07",0.157351947320759,0.0104709969573807,0.0102686832988427,-0.00565170947407139,0.0288604600257987,0.89,TRUE,TRUE,TRUE,42,56,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",7,7,"UG 07","UG 07",,0.0216434581514832,0.0216434581514832,"07","07",,,,,,,,,FALSE,56,56,FALSE,"not_considered","not_considered",,100
"ACH.MIL",8,7,"UG 08","UG 07",,0.0216434581514832,0.0216434581514832,"08","07",0.157351947320759,-0.00122288173651344,-0.000140597636550457,-0.0164392580016101,0.0187693342383425,0.98,TRUE,TRUE,FALSE,17,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",9,7,"UG 09","UG 07",,0.0216434581514832,0.0216434581514832,"09","07",0.157351947320759,-0.0138118901026156,-0.0150602817182123,-0.0316826023671276,0.00264430208880063,1,TRUE,TRUE,TRUE,24,56,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",10,7,"UG 10","UG 07",,0.0216434581514832,0.0216434581514832,"10","07",0.157351947320759,0.0153298896039889,0.0175980163469959,-0.00393880553874808,0.0368188227250271,0.7,TRUE,TRUE,FALSE,20,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",11,7,"UG 11","UG 07",,0.0216434581514832,0.0216434581514832,"11","07",0.157351947320759,0.00635826568170955,0.00651799410718866,-0.0161310064513529,0.0473323818078849,0.85,TRUE,TRUE,FALSE,11,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",12,7,"UG 12","UG 07",,0.0216434581514832,0.0216434581514832,"12","07",0.157351947320759,0.0145178419817578,0.014031970174863,-0.0110335268263885,0.0656579290121257,0.69,TRUE,TRUE,FALSE,8,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",13,7,"UG 13","UG 07",,0.0216434581514832,0.0216434581514832,"13","07",0.157351947320759,0.0515909037142702,0.0505485077839421,0.0138378434472729,0.160510975898337,0.06,FALSE,FALSE,FALSE,9,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",14,7,"UG 14","UG 07",,0.0216434581514832,0.0216434581514832,"14","07",0.157351947320759,0.0504813772602851,0.0490017939624149,0.0266708417489354,0.0691588738595899,0.02,FALSE,FALSE,FALSE,16,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",15,7,"UG 15","UG 07",,0.0216434581514832,0.0216434581514832,"15","07",0.157351947320759,0.0147189202774848,0.0129848304796542,-0.00841985675273344,0.0311251440010343,0.82,TRUE,TRUE,FALSE,17,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",16,7,"UG 16","UG 07",,0.0216434581514832,0.0216434581514832,"16","07",0.157351947320759,0.0162055247931792,0.0191250940835054,-0.0269677214399767,0.056362365342005,0.58,TRUE,TRUE,FALSE,2,56,TRUE,"not_considered","not_considered",,100
"ACH.MIL",17,7,"UG 17","UG 07",,0.0216434581514832,0.0216434581514832,"17","07",0.157351947320759,0.0358797496110504,0.0384587591784202,0.000133403358167429,0.120532989955571,0.22,FALSE,FALSE,FALSE,11,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",18,7,"UG 18","UG 07",,0.0216434581514832,0.0216434581514832,"18","07",0.157351947320759,0.0363724735418866,0.0326612355887071,0.00687744106039502,0.0766818620681805,0.22,FALSE,FALSE,FALSE,16,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",19,7,"UG 19","UG 07",,0.0216434581514832,0.0216434581514832,"19","07",0.157351947320759,0.0413470519982156,0.0400956371767749,0.0200722853507669,0.0569420412350283,0.03,FALSE,FALSE,FALSE,30,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",20,7,"UG 20","UG 07",,0.0216434581514832,0.0216434581514832,"20","07",0.157351947320759,0.0109360289735627,0.0115686366914883,-0.00789439929853735,0.0307733751733826,0.79,TRUE,TRUE,FALSE,23,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",21,7,"UG 21","UG 07",,0.0216434581514832,0.0216434581514832,"21","07",0.157351947320759,0.00734174222152206,0.00888778889655689,-0.0140087165468315,0.0386391692596082,0.81,TRUE,TRUE,TRUE,10,56,FALSE,"allowed","allowed",TRUE,100
"ACH.MIL",22,7,"UG 22","UG 07",,0.0216434581514832,0.0216434581514832,"22","07",0.157351947320759,0.0573395401866591,0.0547008476135488,0.0223991767353855,0.120274117007506,0.02,FALSE,FALSE,FALSE,6,56,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",1,8,"UG 01","UG 08",,0.0216434581514832,0.0216434581514832,"01","08",0.0972446543876158,0.0383646743132614,0.0354931682266891,0.0104609685819976,0.056482223883816,0.13,FALSE,FALSE,FALSE,55,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",2,8,"UG 02","UG 08",,0.0216434581514832,0.0216434581514832,"02","08",0.0972446543876158,0.0428125659244135,0.0362161595104786,0.0121973655465136,0.0588467353177132,0.13,FALSE,FALSE,FALSE,25,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",3,8,"UG 03","UG 08",,0.0216434581514832,0.0216434581514832,"03","08",0.0972446543876158,0.0429512049829164,0.0395706744408329,0.0148209732733596,0.0630990040111605,0.08,FALSE,FALSE,FALSE,44,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",4,8,"UG 04","UG 08",,0.0216434581514832,0.0216434581514832,"04","08",0.0972446543876158,0.0324573758799806,0.0306154796349197,0.00498073276789818,0.0624183989551206,0.21,FALSE,FALSE,FALSE,34,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",5,8,"UG 05","UG 08",,0.0216434581514832,0.0216434581514832,"05","08",0.0972446543876158,0.0365743513196774,0.0305856514386007,0.00346613875640164,0.0630854005197781,0.29,FALSE,FALSE,FALSE,26,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",6,8,"UG 06","UG 08",,0.0216434581514832,0.0216434581514832,"06","08",0.0972446543876158,0.0405004464825425,0.0395300021088105,0.0178889331973633,0.0595059555572738,0.08,FALSE,FALSE,FALSE,42,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",7,8,"UG 07","UG 08",,0.0216434581514832,0.0216434581514832,"07","08",0.0972446543876158,0.0588844111966294,0.0539140162034782,0.0219662793686895,0.0767894568757816,0.03,FALSE,FALSE,FALSE,56,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",8,8,"UG 08","UG 08",,0.0216434581514832,0.0216434581514832,"08","08",,,,,,,,,FALSE,17,17,FALSE,"not_considered","not_considered",,100
"ACH.MIL",9,8,"UG 09","UG 08",,0.0216434581514832,0.0216434581514832,"09","08",0.0972446543876158,0.0619891634983383,0.0594654334851845,0.0325553742382845,0.0807978994097185,0,FALSE,FALSE,FALSE,24,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",10,8,"UG 10","UG 08",,0.0216434581514832,0.0216434581514832,"10","08",0.0972446543876158,0.0666087855692366,0.061548317370317,0.0246622090745568,0.0828569722836913,0.02,FALSE,FALSE,FALSE,20,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",11,8,"UG 11","UG 08",,0.0216434581514832,0.0216434581514832,"11","08",0.0972446543876158,0.043300803080468,0.0407060902389401,0.0100597795149742,0.0734749703366044,0.14,FALSE,FALSE,FALSE,11,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",12,8,"UG 12","UG 08",,0.0216434581514832,0.0216434581514832,"12","08",0.0972446543876158,0.0284246323006592,0.0263677651326806,-0.0069298473865157,0.064799560268347,0.44,FALSE,FALSE,FALSE,8,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",13,8,"UG 13","UG 08",,0.0216434581514832,0.0216434581514832,"13","08",0.0972446543876158,0.0767814203522886,0.0754129422631833,0.0419503003397802,0.15526257958298,0,FALSE,FALSE,FALSE,9,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",14,8,"UG 14","UG 08",,0.0216434581514832,0.0216434581514832,"14","08",0.0972446543876158,0.0722210641321363,0.0669193570577569,0.0302590528680289,0.0980659919510156,0.02,FALSE,FALSE,FALSE,16,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",15,8,"UG 15","UG 08",,0.0216434581514832,0.0216434581514832,"15","08",0.0972446543876158,0.036405076057626,0.0346729126363,-0.000741227335690089,0.0643339117240348,0.3,FALSE,FALSE,TRUE,17,17,FALSE,"not_allowed","not_allowed",TRUE,100
"ACH.MIL",16,8,"UG 16","UG 08",,0.0216434581514832,0.0216434581514832,"16","08",0.0972446543876158,0.0473529458194325,0.0509616950602504,0.00540910008439211,0.0766093836411707,0.1,FALSE,FALSE,FALSE,2,17,TRUE,"not_considered","not_considered",,100
"ACH.MIL",17,8,"UG 17","UG 08",,0.0216434581514832,0.0216434581514832,"17","08",0.0972446543876158,0.0489433728360607,0.0445812388529235,0.00731992559291473,0.154490663776997,0.13,FALSE,FALSE,FALSE,11,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",18,8,"UG 18","UG 08",,0.0216434581514832,0.0216434581514832,"18","08",0.0972446543876158,0.0488675882328345,0.0428308703699357,0.00734108200938413,0.083269484700704,0.14,FALSE,FALSE,FALSE,16,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",19,8,"UG 19","UG 08",,0.0216434581514832,0.0216434581514832,"19","08",0.0972446543876158,0.0449722194844378,0.0387104639392293,0.0149510044953353,0.0665241628657469,0.13,FALSE,FALSE,FALSE,30,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",20,8,"UG 20","UG 08",,0.0216434581514832,0.0216434581514832,"20","08",0.0972446543876158,0.0258722634858637,0.0201741802152186,-0.00549927474574737,0.0428842122862768,0.52,FALSE,TRUE,TRUE,23,17,FALSE,"not_allowed","allowed",FALSE,100
"ACH.MIL",21,8,"UG 21","UG 08",,0.0216434581514832,0.0216434581514832,"21","08",0.0972446543876158,0.0468894094687703,0.0451096126444137,0.00764047598819861,0.0885450427889988,0.12,FALSE,FALSE,FALSE,10,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",22,8,"UG 22","UG 08",,0.0216434581514832,0.0216434581514832,"22","08",0.0972446543876158,0.071132717064254,0.0725950368817952,0.0353111623917747,0.150194284080636,0,FALSE,FALSE,FALSE,6,17,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",1,9,"UG 01","UG 09",,0.0216434581514832,0.0216434581514832,"01","09",0.124968820589268,0.0419087326028024,0.0438816762497324,0.0312923781964079,0.0566684129691282,0,FALSE,FALSE,FALSE,55,24,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",2,9,"UG 02","UG 09",,0.0216434581514832,0.0216434581514832,"02","09",0.124968820589268,0.0215576010639254,0.0195823627711435,0.00512890481788214,0.0337123845089756,0.6,TRUE,TRUE,FALSE,25,24,FALSE,"not_considered","not_considered",TRUE,100
"ACH.MIL",3,9,"UG 03","UG 09",,0.0216434581514832,0.0216434581514832,"03","09",0.124968820589268,0.0494600873545979,0.0504255590494716,0.0345313156414551,0.0635245004050717,0,FALSE,FALSE,FALSE,44,24,FALSE,"not_considered","not_considered",TRUE,100
